wma,period_start,period_end,site_id,site_name,date,ecoli_per_100ml,faecal_coliforms_per_100ml,turbidity_ntu,ph,temperature_c,risk_drinking_no_treatment,risk_drinking_limited_treatment,risk_contact,risk_irrigation_raw
Pongola_Mtamvuna,2014-07-01,2014-08-31,187959,Caluza at Bridge on Msunduze,2014-08-26,3873.0,,12.0,8.2,11.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-07-01,2014-08-31,187960,Edendale downstream of Kwapata on Msunduze,2014-07-01,81640.0,,8.0,7.8,12.5,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187960,Edendale downstream of Kwapata on Msunduze,2014-07-15,3820.0,,6.0,7.6,8.3,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-07-01,2014-08-31,187960,Edendale downstream of Kwapata on Msunduze,2014-07-29,5172.0,,9.0,7.4,9.5,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187960,Edendale downstream of Kwapata on Msunduze,2014-08-12,6488.0,,13.0,8.0,14.2,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187960,Edendale downstream of Kwapata on Msunduze,2014-08-26,6131.0,,10.0,8.1,10.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187961,Camp S Drift on Msunduze,2014-07-01,2909.0,,23.0,7.7,12.8,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-07-01,2014-08-31,187961,Camp S Drift on Msunduze,2014-07-15,2142.0,,13.0,7.6,8.8,HIGH,Med,HIGH,Med
Pongola_Mtamvuna,2014-07-01,2014-08-31,187961,Camp S Drift on Msunduze,2014-07-29,1616.0,,17.0,7.5,10.4,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-07-01,2014-08-31,187961,Camp S Drift on Msunduze,2014-08-12,536.0,,25.0,7.9,14.1,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,187961,Camp S Drift on Msunduze,2014-08-26,12033.0,,18.0,7.9,12.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-07-01,32550.0,,5.0,7.6,11.7,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-07-08,14670.0,,6.0,7.5,9.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-07-15,16640.0,,4.0,7.6,8.7,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-07-22,4190.0,,14.0,8.6,10.9,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-07-29,15760.0,,5.0,7.4,8.8,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-08-05,198630.0,,6.0,8.2,10.5,HIGH,HIGH,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-08-12,13740.0,,4.0,8.0,14.0,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-08-19,8420.0,,4.0,8.0,14.2,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,187963,Pietermaritzburg Sobantu on Bayne S Spruit,2014-08-26,9590.0,,4.0,8.0,10.0,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-07-01,2014-08-31,188086,EJ Smith Main Basin,2014-07-08,2.0,,5.0,7.4,,Med,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,188086,EJ Smith Main Basin,2014-07-22,2.0,,9.0,7.4,,Med,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,188086,EJ Smith Main Basin,2014-08-05,16.0,,14.0,7.6,,HIGH,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,188086,EJ Smith Main Basin,2014-08-19,86.0,,12.0,7.4,,HIGH,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,194986,Mhlabatshane River at Main Basin Integrated,2014-07-29,6.0,,10.0,7.7,,Med,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,194986,Mhlabatshane River at Main Basin Integrated,2014-08-12,345.0,,9.0,7.8,,HIGH,low,Med,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,195009,Mearns Dam- Mearns Main Basin Integrated,2014-07-09,5.0,,1.0,7.3,,Med,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,195009,Mearns Dam- Mearns Main Basin Integrated,2014-08-06,7.0,,1.0,7.4,,Med,low,low,low
Pongola_Mtamvuna,2014-07-01,2014-08-31,195010,Spring Grove Dam- Spring Grove Main Basin Integrated,2014-07-25,4.0,,1.0,7.7,,Med,low,low,low
Mzimvubu_Tsitsikamma,2014-07-01,2014-08-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2014-07-07,390.0,780.0,85.0,7.2,,HIGH,low,Med,low
Mzimvubu_Tsitsikamma,2014-07-01,2014-08-31,1000002387,Mtata River 8 at the Bridge below Mthatha WWTW,2014-08-19,800.0,2200.0,41.0,7.1,,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,90341,Ga-Seleka Village Bossche Diesch 53 LQ R572 Bridge on Lephalala River,2014-09-04,435.0,,3.0,8.3,,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,90375,Downstream of Beit Bridge on Limpopo River,2014-10-01,119.0,,10.0,9.2,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-09-02,,700.0,31.0,7.9,14.7,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-09-09,,200.0,22.0,8.0,18.3,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-09-16,,40.0,6.0,8.1,20.8,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-09-22,,100.0,25.0,5.6,22.0,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-09-30,,62.0,25.0,8.0,21.7,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-10-07,,230.0,24.0,8.0,21.4,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-10-14,,1160.0,42.0,9.1,24.7,HIGH,low,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-10-21,,360.0,21.0,8.4,23.7,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,179682,Moretele River at Sutelong/Rt Tarrbridge,2014-10-28,,4100.0,258.0,7.8,20.5,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-09-02,,160.0,27.0,8.1,13.1,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-09-09,,15000.0,42.0,8.1,15.6,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-09-16,,1500.0,4.0,8.1,21.0,HIGH,low,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-09-22,,156.0,10.0,8.2,20.0,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-09-30,,3100.0,29.0,8.1,20.3,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-10-07,,1220.0,24.0,7.8,17.6,HIGH,low,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-10-14,,3300.0,28.0,8.3,24.8,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179683,Tolwane River at Legonyane 5M U/S Bridge,2014-10-21,,1220.0,18.0,8.2,20.3,HIGH,low,HIGH,Med
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-09-02,,100.0,2.0,8.0,16.0,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-09-09,,460.0,0.0,7.6,17.4,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-09-16,,7400.0,0.0,7.5,22.2,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-09-22,,960.0,2.0,7.9,20.7,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-09-30,,180.0,4.0,7.8,20.9,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-10-07,,40500.0,2.0,7.6,19.3,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-10-14,,16000.0,5.0,7.9,26.5,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-10-21,,540.0,4.0,8.0,21.3,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,179684,Sand River at Madidi/50M D/S Left of River,2014-10-28,,1400.0,2.0,7.8,20.5,HIGH,low,HIGH,Med
Limpopo,2014-09-01,2014-10-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-09-09,,4900.0,18.0,8.0,21.0,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-09-22,,200.0,4.0,6.0,23.9,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,180555,Apies at Makapanstad -Swartdamstad/Hammanskraal Rd,2014-10-07,,600.0,16.0,8.4,22.9,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,188507,Tshandama Tengwe S 255 MT Bridge 2 km to Tshandama Tribal Office near Studam on Mutale River,2014-09-04,115.0,,3.0,7.3,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,188507,Tshandama Tengwe S 255 MT Bridge 2 km to Tshandama Tribal Office near Studam on Mutale River,2014-10-07,77.0,,4.0,7.1,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,188507,Tshandama Tengwe S 255 MT Bridge 2 km to Tshandama Tribal Office near Studam on Mutale River,2014-10-30,110.0,,4.0,7.4,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,188509,Tshandama Tengwe S 255 MT Bridge near Tshandama Tribal Office on Nyahalwe River,2014-09-04,38.0,,7.0,7.1,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,188509,Tshandama Tengwe S 255 MT Bridge near Tshandama Tribal Office on Nyahalwe River,2014-10-07,231.0,,7.0,7.5,,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,188509,Tshandama Tengwe S 255 MT Bridge near Tshandama Tribal Office on Nyahalwe River,2014-10-30,2420.0,,8.0,6.8,,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,188510,Ha-Rabali at Dzanani to Rabali Road Bridge on Nzhelele,2014-09-03,387.0,,30.0,7.8,,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,188512,Cordon 218 MT - Tshitavha at Tshedza Tshitavha Bridge on Tshikhwikhwikhwi,2014-09-03,108.0,,3.0,7.3,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,188514,Tshitavha Colerbre 217 MT - at Bridge from Tshitavha to Phadzima on Tshiluvhadi,2014-09-03,117.0,,4.0,7.2,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,189635,Brakfontein 404 JP Borolelo Swartruggens - downstream of Swartruggens WWTW on Elandsrivier,2014-09-16,,40.0,48.0,6.9,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190136,Nandoni Dam downstream of Dam Weir on Luvuvhu River,2014-09-30,105.0,,1.0,7.9,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190178,New Pietersburg Pilgrimshoop 630 LS Dendron R521 Road Bridge on Bloedrivier,2014-10-06,2420.0,,129.0,7.4,,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,190195,Vaalwater 137 KR upstream of Vaalwater Ponds 1 km to Sederberg Rest Camp on Mokolo River,2014-09-02,15.0,,4.0,7.2,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190211,Vaalwater 137 KR D/S Vaalwater Ponds 0.5 km to Sederberg Rest Camp on Mokolo,2014-09-02,37.0,,4.0,7.6,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190253,Pilgrimshoop 630 LS U/S of Polokwane WWTW Effluent Discharge on Sandrivier,2014-09-05,153.0,,9.0,8.4,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190253,Pilgrimshoop 630 LS U/S of Polokwane WWTW Effluent Discharge on Sandrivier,2014-10-01,179.0,,21.0,7.9,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190297,Ellisras Werkendam 474 LQ R518 Bridge 3KM Before Comfluence on Mokolo River,2014-09-03,22.0,,3.0,7.3,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190297,Ellisras Werkendam 474 LQ R518 Bridge 3KM Before Comfluence on Mokolo River,2014-09-30,64.0,,3.0,7.5,,HIGH,low,low,low
Limpopo,2014-09-01,2014-10-31,190297,Ellisras Werkendam 474 LQ R518 Bridge 3KM Before Comfluence on Mokolo River,2014-10-28,816.0,,5.0,7.2,,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-09-16,,43000.0,0.0,7.5,,HIGH,HIGH,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-09-22,,13000.0,0.0,7.0,,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-10-21,,8000.0,31.0,7.8,,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,190398,Rustenburg Correctional Services at Correctional Services Dam,2014-10-28,,14000.0,5.0,7.6,,HIGH,Med,HIGH,HIGH
Limpopo,2014-09-01,2014-10-31,1000004230,Macalacaskop 243 KR R33 Bridge downstream of Sekgakgapeng Oxidation Ponds on Dorpsrivier,2014-09-03,2420.0,,13.0,7.8,,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,1000004237,Lekalakala Township Macalacaskop 243 KR downstream of Masehlaleng Oxidation Ponds on Rooisloot Rive,2014-09-03,219.0,,5.0,8.3,,HIGH,low,Med,low
Limpopo,2014-09-01,2014-10-31,1000005469,Mudzwiriti River downstream of Waterval S/W - Check Position,2014-09-02,2420.0,,6.0,7.4,,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,1000005469,Mudzwiriti River downstream of Waterval S/W - Check Position,2014-09-02,2420.0,,6.0,7.4,,HIGH,Med,HIGH,Med
Limpopo,2014-09-01,2014-10-31,1000005469,Mudzwiriti River downstream of Waterval S/W - Check Position,2014-10-06,870.0,,0.0,7.6,,HIGH,low,HIGH,low
Limpopo,2014-09-01,2014-10-31,1000005469,Mudzwiriti River downstream of Waterval S/W - Check Position,2014-10-29,2420.0,,6.0,7.4,,HIGH,Med,HIGH,Med
Olifants,2014-09-01,2014-10-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2014-09-09,96.0,,11.0,7.7,,HIGH,low,low,low
Olifants,2014-09-01,2014-10-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2014-10-06,154.0,,2.0,8.0,,HIGH,low,low,low
Olifants,2014-09-01,2014-10-31,183878,Giyani upstream of STW near R81 Adolf Mhinga Bridge on Klein Letaba River,2014-10-29,268.0,,1.0,8.0,,HIGH,low,Med,low
Olifants,2014-09-01,2014-10-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2014-09-09,2420.0,,13.0,8.3,,HIGH,Med,HIGH,Med
Olifants,2014-09-01,2014-10-31,183879,Downstream of Giyani Sewage Works at Irrigation Abstraction,2014-10-29,46000.0,,48.0,7.5,,HIGH,HIGH,HIGH,HIGH
Olifants,2014-09-01,2014-10-31,190140,Ga-Kgapane downstream of Sewage Treatment Works on Modubatse River,2014-09-09,2420.0,,14.0,7.8,,HIGH,Med,HIGH,Med
Olifants,2014-09-01,2014-10-31,190140,Ga-Kgapane downstream of Sewage Treatment Works on Modubatse River,2014-10-07,2420.0,,19.0,7.7,,HIGH,Med,HIGH,Med
Olifants,2014-09-01,2014-10-31,190140,Ga-Kgapane downstream of Sewage Treatment Works on Modubatse River,2014-10-29,2420.0,,41.0,8.0,,HIGH,Med,HIGH,Med
Vaal,2014-09-01,2014-10-31,182718,Skoonspruit D/S from Orkney Sewage Works,2014-10-06,2420.0,,8.0,7.7,,HIGH,Med,HIGH,Med
Vaal,2014-09-01,2014-10-31,182718,Skoonspruit D/S from Orkney Sewage Works,2014-10-21,1733.0,,12.0,7.9,,HIGH,low,HIGH,Med
Vaal,2014-09-01,2014-10-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2014-10-06,1450.0,,206.0,7.7,,HIGH,low,HIGH,Med
Vaal,2014-09-01,2014-10-31,188130,Goedgenoeg 433 IP at Orkney Road Bridge on Jagspruit on R502,2014-10-21,46110.0,,125.0,7.8,,HIGH,HIGH,HIGH,HIGH
Vaal,2014-09-01,2014-10-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2014-10-06,2410.0,,10.0,7.8,,HIGH,Med,HIGH,Med
Vaal,2014-09-01,2014-10-31,188131,Koekemoerspruit at Buffelsfontein Bridge,2014-10-21,242000.0,,27.0,7.5,,HIGH,HIGH,HIGH,HIGH
Vaal,2014-09-01,2014-10-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2014-10-06,8.0,,9.0,9.1,,Med,low,low,low
Vaal,2014-09-01,2014-10-31,188132,Orkney - at R30 Bothaville Orkney Bridge on Vaalrivier,2014-10-21,6910.0,,17.0,8.9,,HIGH,Med,HIGH,HIGH
Vaal,2014-09-01,2014-10-31,192624,Buffelsfontein 443 IP - at Midvaal Intake,2014-10-06,11.0,,8.0,9.1,,HIGH,low,low,low
Vaal,2014-09-01,2014-10-31,192624,Buffelsfontein 443 IP - at Midvaal Intake,2014-10-21,8390.0,,15.0,8.9,,HIGH,Med,HIGH,HIGH
Pongola_Mtamvuna,2014-09-01,2014-10-31,102626,Msunduze River at Henley Dam,2014-09-05,1106.0,,11.0,7.9,13.2,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,102626,Msunduze River at Henley Dam,2014-10-03,1050.0,,16.0,7.7,14.5,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,102626,Msunduze River at Henley Dam,2014-10-15,1483.0,,22.0,8.0,18.2,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,102626,Msunduze River at Henley Dam,2014-10-31,1274.0,,48.0,8.4,20.8,HIGH,low,HIGH,Med
Pongola_Mtamvuna,2014-09-01,2014-10-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-09-03,10.0,,3.0,7.6,17.2,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-09-17,323.0,,6.0,7.4,24.5,HIGH,low,Med,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-10-01,122.0,,8.0,8.0,16.8,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-10-15,31.0,,5.0,7.9,16.6,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102632,Msunduze River at Inanda/Nomfihlelo,2014-10-29,775.0,,5.0,7.8,21.5,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-09-11,41.0,,19.0,6.9,20.6,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-09-25,2.0,,1.0,7.6,21.1,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-10-09,2.0,,1.0,7.8,19.1,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-10-23,134.0,,34.0,7.7,23.5,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102662,Mgeni River at Inanda/Mumbundwini up/S Inanda Dam,2014-10-30,10.0,,24.0,7.6,24.7,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-09-11,2.0,,4.0,8.0,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-09-25,0.0,,3.0,7.6,,low,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-10-09,2.0,,6.0,7.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102663,Howick Allemans Drift 950 - Midmar Dam on Mgeni River: near Dam Wall,2014-10-23,6.0,,5.0,7.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-09-03,4.0,,2.0,7.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-09-17,5.0,,2.0,8.2,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-10-01,3.0,,2.0,7.4,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-10-08,1.0,,2.0,8.0,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-10-15,3.0,,2.0,8.1,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-10-22,9.0,,2.0,8.1,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102666,Nagle Dam Nature Reserve - Nagle Dam on Mgeni River: near Dam Wall,2014-10-29,2.0,,4.0,8.0,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102667,Broughton 925 - Albert Falls Dam on Mgeni River: near Dam Wall,2014-09-05,0.0,,2.0,8.2,,low,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102667,Broughton 925 - Albert Falls Dam on Mgeni River: near Dam Wall,2014-10-03,0.0,,6.0,7.9,,low,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102667,Broughton 925 - Albert Falls Dam on Mgeni River: near Dam Wall,2014-10-15,1.0,,3.0,8.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-09-11,1.0,,2.0,7.9,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-09-25,1.0,,1.0,7.2,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-10-09,1.0,,1.0,7.6,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102669,Matabetule - Inanda Dam on Mgeni River: at Dam Wall,2014-10-16,3.0,,1.0,7.5,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102670,Henley Dam on Msunduze River: near Dam Wall,2014-09-05,19.0,,16.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102670,Henley Dam on Msunduze River: near Dam Wall,2014-10-03,88.0,,18.0,7.7,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102670,Henley Dam on Msunduze River: near Dam Wall,2014-10-15,39.0,,8.0,8.6,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-09-01,20.0,,15.0,7.9,16.7,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-09-15,52.0,,23.0,7.5,20.8,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-09-29,403.0,,17.0,7.6,19.0,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-10-13,240.0,,30.0,7.7,21.7,HIGH,low,Med,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102674,Mdloti River at Roodekrans/Hazelmere Dam Inflow (Roodekrans),2014-10-20,933.0,,603.0,7.7,20.5,HIGH,low,HIGH,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-09-01,20.0,,14.0,7.9,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-09-15,5.0,,21.0,7.8,,Med,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-09-29,172.0,,24.0,7.8,,HIGH,low,low,low
Pongola_Mtamvuna,2014-09-01,2014-10-31,102676,Cotton Lands 1575 - Hazelmere Dam on Mdloti: near Dam Wall,2014-10-13,7.0,,37.0,7.9,,Med,low,low,low
